//ID	File	Name	Image Name	Flag	ObjTypeID	Dummy	Dummy 2	1?	2?	3?	4?
3242	jfq03.par	·¨ÕÈ¹¥·ÀÔöÉíÌåÓ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3243	jfq03.par	·¨ÕÈ¹¥·ÀÔöÉíÌåÓ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3250	jfr004.par	·¨ÕÈ¹¥·ÀÔöÍ·1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3251	jfr003.par	·¨ÕÈ¹¥·ÀÔöÍ·2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3252	jfr002.par	·¨ÕÈ¹¥·ÀÔöÍ·3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3253	jfq01.par	·¨ÕÈ¹¥·ÀÔöÍ·4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3260	jbyb01.par	¾Ş½£Ôö·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3261	jbyb02.par	¾Ş½£Ôö·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3262	jbyb03.par	¾Ş½£Ôö·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3263	jbyb04.par	¾Ş½£Ôö·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3270	jjyb01.par	µ¥ÊÖ½£Ôö·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3271	jjyb02.par	µ¥ÊÖ½£Ôö·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3272	jjyb03.par	µ¥ÊÖ½£Ôö·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3273	jjyb04.par	µ¥ÊÖ½£Ôö·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3280	jsyb01.par	Ø°Ê×Ôö·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3281	jsyb02.par	Ø°Ê×Ôö·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3282	jsyb03.par	Ø°Ê×Ôö·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3283	jsyb04.par	Ø°Ê×Ôö·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3290	jbry01.par	¾Ş½£Ôö¹¥1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3291	jbry02.par	¾Ş½£Ôö¹¥2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3292	jbry03.par	¾Ş½£Ôö¹¥3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3293	jbry04.par	¾Ş½£Ôö¹¥4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3300	jjry01.par	µ¥ÊÖ½£Ôö¹¥1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3301	jjry02.par	µ¥ÊÖ½£Ôö¹¥2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3302	jjry03.par	µ¥ÊÖ½£Ôö¹¥3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3303	jjry04.par	µ¥ÊÖ½£Ôö¹¥4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3310	jsry01.par	Ø°Ê×Ôö¹¥1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3311	jsry02.par	Ø°Ê×Ôö¹¥2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3312	jsry03.par	Ø°Ê×Ôö¹¥3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3313	jsry04.par	Ø°Ê×Ôö¹¥4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3320	jbrb01.par	¾Ş½£¹¥·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3321	jbrb02.par	¾Ş½£¹¥·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3322	jbrb03.par	¾Ş½£¹¥·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3323	jbrb04.par	¾Ş½£¹¥·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3330	jjrb01.par	µ¥ÊÖ½£¹¥·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3331	jjrb02.par	µ¥ÊÖ½£¹¥·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3332	jjrb03.par	µ¥ÊÖ½£¹¥·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3333	jjrb04.par	µ¥ÊÖ½£¹¥·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3340	jsrb01.par	Ø°Ê×¹¥·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3341	jsrb02.par	Ø°Ê×¹¥·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3342	jsrb03.par	Ø°Ê×¹¥·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3343	jsrb04.par	Ø°Ê×¹¥·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3350	jbryb01.par	¾Ş½£¹¥·ÀÔö1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3351	jbryb02.par	¾Ş½£¹¥·ÀÔö2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3352	jbryb03.par	¾Ş½£¹¥·ÀÔö3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3353	jbryb04.par	¾Ş½£¹¥·ÀÔö4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3360	jjryb01.par	µ¥ÊÖ½£¹¥·ÀÔö1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3361	jjryb02.par	µ¥ÊÖ½£¹¥·ÀÔö2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3362	jjryb03.par	µ¥ÊÖ½£¹¥·ÀÔö3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3363	jjryb04.par	µ¥ÊÖ½£¹¥·ÀÔö4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3370	jsryb01.par	Ø°Ê×¹¥·ÀÔö1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3371	jsryb02.par	Ø°Ê×¹¥·ÀÔö2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3372	jsryb03.par	Ø°Ê×¹¥·ÀÔö3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3373	jsryb04.par	Ø°Ê×¹¥·ÀÔö4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3380	jgy01.par	Ç¹¹¥·ÀÔöÉíÌå1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3381	jgy01.par	Ç¹¹¥·ÀÔöÉíÌå2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3382	jgq01.par	Ç¹¹¥·ÀÔöÉíÌå3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3383	jgq02.par	Ç¹¹¥·ÀÔöÉíÌå4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3390	jg04.par	Ç¹¹¥·ÀÔöÍ·1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3391	jg05.par	Ç¹¹¥·ÀÔöÍ·2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3392	jg06.par	Ç¹¹¥·ÀÔöÍ·3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3393	jg06.par	Ç¹¹¥·ÀÔöÍ·4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3400	jf000.par	¹­¹¥»÷ÉíÌå1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3401	jar03.par	¹­¹¥»÷ÉíÌå2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3402	jar01.par	¹­¹¥»÷ÉíÌå3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3403	jar01.par	¹­¹¥»÷ÉíÌå4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3410	jf000.par	¹­¹¥»÷ÍÏÎ²1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3411	jf000.par	¹­¹¥»÷ÍÏÎ²2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3412	jf000.par	¹­¹¥»÷ÍÏÎ²3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3413	jar02.par	¹­¹¥»÷ÍÏÎ²4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3420	jf000.par	¹­ÔöÒæÉíÌå1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3421	jay03.par	¹­ÔöÒæÉíÌå2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3422	jay01.par	¹­ÔöÒæÉíÌå3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3423	jay01.par	¹­ÔöÒæÉíÌå4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3430	jf000.par	¹­ÔöÒæÍÏÎ²1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3431	jf000.par	¹­ÔöÒæÍÏÎ²2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3432	jf000.par	¹­ÔöÒæÍÏÎ²3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3433	jay02.par	¹­ÔöÒæÍÏÎ²4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3440	jf000.par	¹­·ÀÓùÉíÌå1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3441	jab03.par	¹­·ÀÓùÉíÌå2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3442	jab01.par	¹­·ÀÓùÉíÌå3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3443	jab01.par	¹­·ÀÓùÉíÌå4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3450	jf000.par	¹­·ÀÓùÍÏÎ²1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3451	jf000.par	¹­·ÀÓùÍÏÎ²2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3452	jf000.par	¹­·ÀÓùÍÏÎ²3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3453	jab02.par	¹­·ÀÓùÍÏÎ²4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3460	jf000.par	¹­·ÀÓùÔöÒæÉíÌå1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3461	jay03.par	¹­·ÀÓùÔöÒæÉíÌå2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3462	jaby01.par	¹­·ÀÓùÔöÒæÉíÌå3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3463	jaby01.par	¹­·ÀÓùÔöÒæÉíÌå4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3470	jf000.par	¹­·ÀÓù¹¥»÷ÉíÌå1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3471	jab03.par	¹­·ÀÓù¹¥»÷ÉíÌå2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3472	jabr01.par	¹­·ÀÓù¹¥»÷ÉíÌå3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3473	jabr01.par	¹­·ÀÓù¹¥»÷ÉíÌå4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3480	jf000.par	¹­¹¥»÷ÔöÒæÉíÌå1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3481	jar03.par	¹­¹¥»÷ÔöÒæÉíÌå2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3482	jary01.par	¹­¹¥»÷ÔöÒæÉíÌå3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3483	jary01.par	¹­¹¥»÷ÔöÒæÉíÌå4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3490	jf000.par	¹­¹¥·ÀÔöÉíÌå1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3491	jabry03.par	¹­¹¥·ÀÔöÉíÌå2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3492	jabry01.par	¹­¹¥·ÀÔöÉíÌå3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3493	jabry01.par	¹­¹¥·ÀÔöÉíÌå4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3500	jfg004.par	·¨ÕÈ¶¾Í·1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3501	jfg003.par	·¨ÕÈ¶¾Í·2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3502	jfg002.par	·¨ÕÈ¶¾Í·3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3503	jfg001.par	·¨ÕÈ¶¾Í·4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3510	jf000.par	·¨ÕÈ¶¾»·¿Õ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3511	jf000.par	·¨ÕÈ¶¾»·¿Õ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3512	jf000.par	·¨ÕÈ¶¾»·¿Õ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3513	jf006.par	·¨ÕÈ¶¾»·ÓĞ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3520	jf000.par	·¨ÕÈ¶¾ÉíÌå¿Õ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3521	jfg005.par	·¨ÕÈ¶¾ÉíÌåÓĞ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3522	jfg005.par	·¨ÕÈ¶¾ÉíÌåÓĞ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3523	jfg005.par	·¨ÕÈ¶¾ÉíÌåÓĞ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3530	jgg01.par	Ç¹¶¾ÉíÌå1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3531	jgg01.par	Ç¹¶¾ÉíÌå2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3532	jgg02.par	Ç¹¶¾ÉíÌå3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3533	jgg03.par	Ç¹¶¾ÉíÌå4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3540	jgg04.par	Ç¹¶¾Í·1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3541	jgg05.par	Ç¹¶¾Í·2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3542	jgg06.par	Ç¹¶¾Í·3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3543	jgg06.par	Ç¹¶¾Í·4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3550	jbrg01.par	¾Ş½£¶¾¹¥1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3551	jbrg02.par	¾Ş½£¶¾¹¥2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3552	jbrg03.par	¾Ş½£¶¾¹¥3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3553	jbrg04.par	¾Ş½£¶¾¹¥4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3560	jjrg01.par	µ¥ÊÖ½£¶¾¹¥1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3561	jjrg02.par	µ¥ÊÖ½£¶¾¹¥2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3562	jjrg03.par	µ¥ÊÖ½£¶¾¹¥3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3563	jjrg04.par	µ¥ÊÖ½£¶¾¹¥4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3570	jsrg01.par	Ø°Ê×¶¾¹¥1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3571	jsrg02.par	Ø°Ê×¶¾¹¥2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3572	jsrg03.par	Ø°Ê×¶¾¹¥3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3573	jsrg04.par	Ø°Ê×¶¾¹¥4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3580	jbyg01.par	¾Ş½£¶¾Ôö1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3581	jbyg02.par	¾Ş½£¶¾Ôö2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3582	jbyg03.par	¾Ş½£¶¾Ôö3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3583	jbyg04.par	¾Ş½£¶¾Ôö4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3590	jjyg01.par	µ¥ÊÖ½£¶¾Ôö1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3591	jjyg02.par	µ¥ÊÖ½£¶¾Ôö2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3592	jjyg03.par	µ¥ÊÖ½£¶¾Ôö3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3593	jjyg04.par	µ¥ÊÖ½£¶¾Ôö4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3600	jsyg01.par	Ø°Ê×¶¾Ôö1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3601	jsyg02.par	Ø°Ê×¶¾Ôö2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3602	jsyg03.par	Ø°Ê×¶¾Ôö3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3603	jsyg04.par	Ø°Ê×¶¾Ôö4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3610	jbbg01.par	¾Ş½£¶¾·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3611	jbbg02.par	¾Ş½£¶¾·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3612	jbbg03.par	¾Ş½£¶¾·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3613	jbbg04.par	¾Ş½£¶¾·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3620	jjbg01.par	µ¥ÊÖ½£¶¾·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3621	jjbg02.par	µ¥ÊÖ½£¶¾·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3622	jjbg03.par	µ¥ÊÖ½£¶¾·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3623	jjbg04.par	µ¥ÊÖ½£¶¾·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3630	jsbg01.par	Ø°Ê×¶¾·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3631	jsbg02.par	Ø°Ê×¶¾·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3632	jsbg03.par	Ø°Ê×¶¾·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3633	jsbg04.par	Ø°Ê×¶¾·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3640	jbg01.par	¾Ş½£¶¾1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3641	jbg02.par	¾Ş½£¶¾2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3642	jbg03.par	¾Ş½£¶¾3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3643	jbg04.par	¾Ş½£¶¾4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3650	jjg01.par	µ¥ÊÖ½£¶¾1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3651	jjg02.par	µ¥ÊÖ½£¶¾2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3652	jjg03.par	µ¥ÊÖ½£¶¾3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3653	jjg04.par	µ¥ÊÖ½£¶¾4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3660	jsg01.par	Ø°Ê×¶¾1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3661	jsg02.par	Ø°Ê×¶¾2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3662	jsg03.par	Ø°Ê×¶¾3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3663	jsg04.par	Ø°Ê×¶¾4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3670	jjrgb01.par	½£¹¥¶¾·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3671	jjrgb02.par	½£¹¥¶¾·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3672	jjrgb03.par	½£¹¥¶¾·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3673	jjrgb04.par	½£¹¥¶¾·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3680	jjryg01.par	½£¹¥Ôö¶¾1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3681	jjryg02.par	½£¹¥Ôö¶¾2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3682	jjryg03.par	½£¹¥Ôö¶¾3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3683	jjryg04.par	½£¹¥Ôö¶¾4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3690	jjgyb01.par	½£¶¾Ôö·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3691	jjgyb02.par	½£¶¾Ôö·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3692	jjgyb03.par	½£¶¾Ôö·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3693	jjgyb04.par	½£¶¾Ôö·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3700	jbrgb01.par	¾Ş½£¹¥¶¾·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3701	jbrgb02.par	¾Ş½£¹¥¶¾·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3702	jbrgb03.par	¾Ş½£¹¥¶¾·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3703	jbrgb04.par	¾Ş½£¹¥¶¾·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3710	jbryg01.par	¾Ş½£¹¥Ôö¶¾1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3711	jbryg02.par	¾Ş½£¹¥Ôö¶¾2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3712	jbryg03.par	¾Ş½£¹¥Ôö¶¾3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3713	jbryg04.par	¾Ş½£¹¥Ôö¶¾4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3720	jbgyb01.par	¾Ş½£¶¾Ôö·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3721	jbgyb02.par	¾Ş½£¶¾Ôö·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3722	jbgyb03.par	¾Ş½£¶¾Ôö·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3723	jbgyb04.par	¾Ş½£¶¾Ôö·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3730	jsrgb01.par	Ø°Ê×¹¥¶¾·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3731	jsrgb02.par	Ø°Ê×¹¥¶¾·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3732	jsrgb03.par	Ø°Ê×¹¥¶¾·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3733	jsrgb04.par	Ø°Ê×¹¥¶¾·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3740	jsryg01.par	Ø°Ê×¹¥Ôö¶¾1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3741	jsryg02.par	Ø°Ê×¹¥Ôö¶¾2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3742	jsryg03.par	Ø°Ê×¹¥Ôö¶¾3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3743	jsryg04.par	Ø°Ê×¹¥Ôö¶¾4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3750	jsgyb01.par	Ø°Ê×¶¾Ôö·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3751	jsgyb02.par	Ø°Ê×¶¾Ôö·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3752	jsgyb03.par	Ø°Ê×¶¾Ôö·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3753	jsgyb04.par	Ø°Ê×¶¾Ôö·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3760	jgb01.par	Ç¹¶¾¹¥·ÀÉíÌå1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3761	jgb01.par	Ç¹¶¾¹¥·ÀÉíÌå2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3762	jgrb01.par	Ç¹¶¾¹¥·ÀÉíÌå3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3763	jgrb02.par	Ç¹¶¾¹¥·ÀÉíÌå4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3770	jgy01.par	Ç¹¶¾¹¥ÔöÉíÌå1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3771	jgy01.par	Ç¹¶¾¹¥ÔöÉíÌå2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3772	jgry01.par	Ç¹¶¾¹¥ÔöÉíÌå3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3773	jgry02.par	Ç¹¶¾¹¥ÔöÉíÌå4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3780	jfq02.par	·¨ÕÈ¶¾·ÀÔöÉíÌåµ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3781	jfrb01.par	·¨ÕÈ¶¾·ÀÔöÉíÌåÓ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3782	jfrb01.par	·¨ÕÈ¶¾·ÀÔöÉíÌåÓ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3783	jfrb01.par	·¨ÕÈ¶¾·ÀÔöÉíÌåÓ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3790	jfg004.par	·¨ÕÈ¶¾·ÀÔöÍ·1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3791	jfg003.par	·¨ÕÈ¶¾·ÀÔöÍ·2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3792	jfg002.par	·¨ÕÈ¶¾·ÀÔöÍ·3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3793	jfrgb01.par	·¨ÕÈ¶¾·ÀÔöÍ·4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3800	jfrb02.par	·¨ÕÈ¹¥¶¾·ÀÉíÌåµ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3801	jfry01.par	·¨ÕÈ¹¥¶¾·ÀÉíÌåÓ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3802	jfry01.par	·¨ÕÈ¹¥¶¾·ÀÉíÌåÓ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3803	jfry01.par	·¨ÕÈ¹¥¶¾·ÀÉíÌåÓ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
